"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active"
"04/19/2025 01:43:24:609 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","[step]","battle-outcome","infantry-crossed","infantry-casualties","infantry-used","pontoons-used","ticks"
"1197","true","true","Uniform","12 Shortest Bridges","594","Victory","4700","990","5190","5160","594"
"1199","true","true","Uniform","12 Shortest Bridges","564","Victory","4600","820","5120","4840","564"
"1207","true","true","Uniform","13 Shortest Bridges","520","Victory","4500","860","5250","4470","520"
"1209","true","true","Uniform","13 Shortest Bridges","271","Victory","4500","300","2850","2340","271"
"1213","true","true","Uniform","13 Shortest Bridges","205","Victory","4700","190","2160","1820","205"
"1219","true","true","Uniform","13 Shortest Bridges","209","Victory","4500","140","2220","1810","209"
"1217","true","true","Uniform","13 Shortest Bridges","199","Victory","4500","90","2100","1740","199"
"1212","true","true","Uniform","13 Shortest Bridges","407","Victory","4500","630","4200","3510","407"
"1220","true","true","Uniform","13 Shortest Bridges","209","Victory","4500","150","2210","1820","209"
"1210","true","true","Uniform","13 Shortest Bridges","491","Victory","4600","770","5050","4200","491"
"1218","true","true","Uniform","13 Shortest Bridges","314","Victory","4700","320","3260","2730","314"
"1221","true","true","Uniform","13 Shortest Bridges","200","Victory","4800","190","2100","1780","200"
"1222","true","true","Uniform","13 Shortest Bridges","295","Victory","4500","290","3080","2560","295"
"1215","true","true","Uniform","13 Shortest Bridges","416","Victory","4600","530","4390","3580","416"
"1211","true","true","Uniform","13 Shortest Bridges","512","Victory","4500","780","5180","4430","512"
"1214","true","true","Uniform","13 Shortest Bridges","489","Victory","4700","730","4990","4260","489"
"1224","true","true","Uniform","13 Shortest Bridges","273","Victory","4500","360","2870","2390","273"
"1229","true","true","Uniform","13 Shortest Bridges","204","Victory","4700","120","2170","1810","204"
"1227","true","true","Uniform","13 Shortest Bridges","198","Victory","4500","100","2100","1710","198"
"1225","true","true","Uniform","13 Shortest Bridges","204","Victory","4600","90","2150","1760","204"
"1223","true","true","Uniform","13 Shortest Bridges","361","Victory","4700","430","3740","3140","361"
"1205","true","true","Uniform","13 Shortest Bridges","737","Victory","4700","1100","6120","6280","737"
"1216","true","true","Uniform","13 Shortest Bridges","541","Victory","4500","820","5350","4690","541"
"1231","true","true","Uniform","13 Shortest Bridges","430","Victory","4600","570","4440","3700","430"
"1233","true","true","Uniform","13 Shortest Bridges","357","Victory","4500","510","3660","3090","357"
"1228","true","true","Uniform","13 Shortest Bridges","417","Victory","4500","590","4340","3570","417"
"1226","true","true","Uniform","13 Shortest Bridges","497","Victory","4600","850","5000","4310","497"
"1235","true","true","Uniform","13 Shortest Bridges","398","Victory","4500","550","4170","3420","398"
"1232","true","true","Uniform","13 Shortest Bridges","463","Victory","4500","570","4880","3980","463"
"1237","true","true","Uniform","13 Shortest Bridges","454","Victory","4500","690","4780","3850","454"
"1238","true","true","Uniform","13 Shortest Bridges","374","Victory","4500","550","3880","3240","374"
"1239","true","true","Uniform","13 Shortest Bridges","264","Victory","4500","250","2750","2290","264"
"1234","true","true","Uniform","13 Shortest Bridges","723","Victory","4500","1030","5950","6260","723"
"1243","true","true","Uniform","13 Shortest Bridges","213","Victory","4500","160","2240","1860","213"
"1244","true","true","Uniform","13 Shortest Bridges","201","Victory","4700","150","2100","1750","201"
"1241","true","true","Uniform","13 Shortest Bridges","320","Victory","4800","480","3340","2780","320"
"1246","true","true","Uniform","13 Shortest Bridges","205","Victory","4500","160","2120","1820","205"
"1245","true","true","Uniform","13 Shortest Bridges","213","Victory","4500","170","2220","1850","213"
"1248","true","true","Uniform","13 Shortest Bridges","200","Victory","4500","160","2100","1750","200"
"1236","true","true","Uniform","13 Shortest Bridges","538","Victory","4600","750","5330","4660","538"
"1247","true","true","Uniform","13 Shortest Bridges","273","Victory","4600","310","2920","2370","273"
"1242","true","true","Uniform","13 Shortest Bridges","340","Victory","4500","490","3520","2920","340"
"1251","true","true","Uniform","13 Shortest Bridges","202","Victory","4500","140","2150","1780","202"
"1240","true","true","Uniform","13 Shortest Bridges","460","Victory","4700","670","4840","3960","460"
"1254","true","true","Uniform","13 Shortest Bridges","205","Victory","4500","150","2100","1780","205"
"1255","true","true","Uniform","13 Shortest Bridges","201","Victory","4700","130","2110","1740","201"
"1260","true","true","Uniform","13 Shortest Bridges","215","Victory","4500","130","2270","1880","215"
"1230","true","true","Uniform","13 Shortest Bridges","850","Victory","4700","1260","6210","7310","850"
"1256","true","true","Uniform","13 Shortest Bridges","323","Victory","4500","430","3370","2800","323"
"1261","true","true","Uniform","13 Shortest Bridges","314","Victory","4500","350","3320","2700","314"
"1249","true","true","Uniform","13 Shortest Bridges","751","Victory","4600","1170","6190","6440","751"
"1258","true","true","Uniform","13 Shortest Bridges","339","Victory","4500","470","3510","2960","339"
"1264","true","true","Uniform","13 Shortest Bridges","212","Victory","4500","220","2270","1820","212"
"1252","true","true","Uniform","13 Shortest Bridges","542","Victory","4500","920","5360","4650","542"
"1257","true","true","Uniform","13 Shortest Bridges","467","Victory","4500","550","4880","4070","467"
"1250","true","true","Uniform","13 Shortest Bridges","603","Victory","4500","1070","5510","5180","603"
"1267","true","true","Uniform","13 Shortest Bridges","197","Victory","4500","130","2100","1730","197"
"1263","true","true","Uniform","13 Shortest Bridges","335","Victory","4500","440","3510","2920","335"
"1266","true","true","Uniform","13 Shortest Bridges","205","Victory","4500","200","2150","1810","205"
"1259","true","true","Uniform","13 Shortest Bridges","520","Victory","4500","830","5270","4440","520"
"1273","true","true","Uniform","13 Shortest Bridges","307","Victory","4500","390","3290","2640","307"
"1262","true","true","Uniform","13 Shortest Bridges","420","Victory","4700","600","4420","3610","420"
"1274","true","true","Uniform","13 Shortest Bridges","199","Victory","4700","130","2030","1770","199"
"1265","true","true","Uniform","13 Shortest Bridges","308","Victory","4500","410","3280","2650","308"
"1272","true","true","Uniform","13 Shortest Bridges","257","Victory","4500","180","2700","2240","257"
"1271","true","true","Uniform","13 Shortest Bridges","309","Victory","4700","400","3240","2700","309"
"1276","true","true","Uniform","13 Shortest Bridges","206","Victory","4800","180","2160","1780","206"
"1275","true","true","Uniform","13 Shortest Bridges","298","Victory","4500","190","3130","2590","298"
"1253","true","true","Uniform","13 Shortest Bridges","796","Victory","4500","1270","6250","6840","796"
"1277","true","true","Uniform","13 Shortest Bridges","283","Victory","4500","270","2950","2450","283"
"1279","true","true","Uniform","13 Shortest Bridges","280","Victory","4500","320","2980","2410","280"
"1286","true","true","Uniform","13 Shortest Bridges","204","Victory","4500","120","2150","1790","204"
"1280","true","true","Uniform","13 Shortest Bridges","269","Victory","4500","250","2830","2400","269"
"1269","true","true","Uniform","13 Shortest Bridges","511","Victory","4600","570","5210","4400","511"
"1284","true","true","Uniform","13 Shortest Bridges","214","Victory","4500","200","2220","1840","214"
"1281","true","true","Uniform","13 Shortest Bridges","393","Victory","4700","530","4140","3410","393"
"1268","true","true","Uniform","13 Shortest Bridges","550","Victory","4600","940","5350","4690","550"
"1285","true","true","Uniform","13 Shortest Bridges","381","Victory","4700","530","3920","3290","381"
"1282","true","true","Uniform","13 Shortest Bridges","438","Victory","4600","730","4620","3800","438"
"1290","true","true","Uniform","13 Shortest Bridges","312","Victory","4700","360","3220","2740","312"
"1287","true","true","Uniform","13 Shortest Bridges","368","Victory","4500","470","3820","3210","368"
"1270","true","true","Uniform","13 Shortest Bridges","743","Victory","4500","1210","5980","6410","743"
"1288","true","true","Uniform","13 Shortest Bridges","558","Victory","4500","870","5390","4760","558"
"1283","true","true","Uniform","13 Shortest Bridges","575","Victory","4500","890","5430","5000","575"
"1292","true","true","Uniform","13 Shortest Bridges","440","Victory","4500","580","4620","3790","440"
"1298","true","true","Uniform","13 Shortest Bridges","193","Victory","4500","120","2060","1710","193"
"1291","true","true","Uniform","13 Shortest Bridges","488","Victory","4800","650","5110","4240","488"
"1295","true","true","Uniform","13 Shortest Bridges","348","Victory","4600","420","3610","3020","348"
"1299","true","true","Uniform","13 Shortest Bridges","381","Victory","4500","450","4030","3300","381"
"1296","true","true","Uniform","13 Shortest Bridges","401","Victory","4500","650","4140","3430","401"
"1289","true","true","Uniform","13 Shortest Bridges","548","Victory","4500","840","5390","4780","548"
"1297","true","true","Uniform","13 Shortest Bridges","460","Victory","4600","650","4750","4010","460"
"1300","true","true","Uniform","13 Shortest Bridges","420","Victory","4500","560","4410","3580","420"
"1278","true","true","Uniform","13 Shortest Bridges","974","Victory","4500","1470","6170","8380","974"
"1294","true","true","Uniform","13 Shortest Bridges","962","Victory","4600","1670","6230","8280","962"
"1293","true","true","Uniform","13 Shortest Bridges","832","Victory","4500","1270","6260","7100","832"
