"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/12/2025 19:56:18:235 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","ticks"
"290","true","true","Waves","02 Shortest Bridges","90","260","8000","Retreat","800","4510","6950","8000"
"296","true","true","Waves","03 Shortest Bridges","30","110","2340","Retreat","0","4540","6360","2340"
"306","true","true","Waves","03 Shortest Bridges","30","210","2360","Retreat","0","4520","6470","2360"
"300","true","true","Waves","03 Shortest Bridges","30","150","2360","Retreat","400","4510","6370","2360"
"298","true","true","Waves","03 Shortest Bridges","30","130","2400","Retreat","0","4540","6200","2400"
"293","true","true","Waves","02 Shortest Bridges","90","290","7820","Retreat","0","4520","6870","7820"
"299","true","true","Waves","03 Shortest Bridges","30","140","2300","Retreat","500","4550","6350","2300"
"303","true","true","Waves","03 Shortest Bridges","30","180","2220","Retreat","0","4530","6130","2220"
"304","true","true","Waves","03 Shortest Bridges","30","190","2360","Retreat","0","4550","6270","2360"
"301","true","true","Waves","03 Shortest Bridges","30","160","2460","Retreat","0","4540","6330","2460"
"305","true","true","Waves","03 Shortest Bridges","30","200","2380","Retreat","0","4510","6420","2380"
"294","true","true","Waves","02 Shortest Bridges","90","300","7540","Retreat","0","4510","6880","7540"
"307","true","true","Waves","03 Shortest Bridges","30","220","2280","Retreat","0","4540","6370","2280"
"302","true","true","Waves","03 Shortest Bridges","30","170","2440","Retreat","0","4520","6450","2440"
"312","true","true","Waves","03 Shortest Bridges","30","270","2400","Retreat","0","4530","6350","2400"
"308","true","true","Waves","03 Shortest Bridges","30","230","2440","Retreat","0","4540","6330","2440"
"309","true","true","Waves","03 Shortest Bridges","30","240","2340","Retreat","400","4540","6500","2340"
"310","true","true","Waves","03 Shortest Bridges","30","250","2320","Retreat","0","4530","6380","2320"
"311","true","true","Waves","03 Shortest Bridges","30","260","2300","Retreat","0","4550","6350","2300"
"313","true","true","Waves","03 Shortest Bridges","30","280","2320","Retreat","0","4540","6490","2320"
"314","true","true","Waves","03 Shortest Bridges","30","290","2320","Retreat","0","4530","6250","2320"
"315","true","true","Waves","03 Shortest Bridges","30","300","2360","Retreat","0","4510","6310","2360"
"324","true","true","Waves","03 Shortest Bridges","40","180","2320","Retreat","0","4520","6190","2320"
"322","true","true","Waves","03 Shortest Bridges","40","160","2460","Retreat","0","4520","6420","2460"
"318","true","true","Waves","03 Shortest Bridges","40","120","2460","Retreat","0","4510","6320","2460"
"317","true","true","Waves","03 Shortest Bridges","40","110","2860","Retreat","700","4510","6260","2860"
"316","true","true","Waves","03 Shortest Bridges","40","100","2620","Retreat","400","4540","6320","2620"
"320","true","true","Waves","03 Shortest Bridges","40","140","2520","Retreat","0","4540","6320","2520"
"321","true","true","Waves","03 Shortest Bridges","40","150","2820","Retreat","0","4550","6330","2820"
"319","true","true","Waves","03 Shortest Bridges","40","130","2880","Retreat","0","4510","6300","2880"
"325","true","true","Waves","03 Shortest Bridges","40","190","2800","Retreat","400","4550","6460","2800"
"323","true","true","Waves","03 Shortest Bridges","40","170","2720","Retreat","2400","4540","6400","2720"
"332","true","true","Waves","03 Shortest Bridges","40","260","2520","Retreat","0","4540","6460","2520"
"326","true","true","Waves","03 Shortest Bridges","40","200","2480","Retreat","0","4510","6330","2480"
"327","true","true","Waves","03 Shortest Bridges","40","210","2600","Retreat","2100","4520","6510","2600"
"333","true","true","Waves","03 Shortest Bridges","40","270","2680","Retreat","0","4540","6290","2680"
"328","true","true","Waves","03 Shortest Bridges","40","220","2420","Retreat","0","4510","6300","2420"
"330","true","true","Waves","03 Shortest Bridges","40","240","2440","Retreat","1000","4540","6470","2440"
"329","true","true","Waves","03 Shortest Bridges","40","230","2620","Retreat","2500","4540","6530","2620"
"334","true","true","Waves","03 Shortest Bridges","40","280","2340","Retreat","0","4540","6270","2340"
"331","true","true","Waves","03 Shortest Bridges","40","250","2740","Retreat","300","4540","6470","2740"
"335","true","true","Waves","03 Shortest Bridges","40","290","2560","Retreat","0","4540","6530","2560"
"336","true","true","Waves","03 Shortest Bridges","40","300","2340","Retreat","0","4510","6470","2340"
"342","true","true","Waves","03 Shortest Bridges","50","150","3080","Retreat","400","4520","6370","3080"
"337","true","true","Waves","03 Shortest Bridges","50","100","3400","Retreat","3300","4530","6450","3400"
"338","true","true","Waves","03 Shortest Bridges","50","110","3320","Retreat","1800","4520","6540","3320"
"340","true","true","Waves","03 Shortest Bridges","50","130","3360","Retreat","3800","4530","6620","3360"
"345","true","true","Waves","03 Shortest Bridges","50","180","2960","Retreat","1200","4540","6490","2960"
"353","true","true","Waves","03 Shortest Bridges","50","260","2700","Retreat","0","4510","6560","2700"
"339","true","true","Waves","03 Shortest Bridges","50","120","3500","Retreat","3300","4510","6540","3500"
"341","true","true","Waves","03 Shortest Bridges","50","140","3220","Retreat","100","4530","6340","3220"
"344","true","true","Waves","03 Shortest Bridges","50","170","3100","Retreat","1500","4540","6410","3100"
"349","true","true","Waves","03 Shortest Bridges","50","220","2960","Retreat","0","4530","6160","2960"
"348","true","true","Waves","03 Shortest Bridges","50","210","3060","Retreat","2400","4540","6540","3060"
"350","true","true","Waves","03 Shortest Bridges","50","230","2900","Retreat","0","4510","6430","2900"
"343","true","true","Waves","03 Shortest Bridges","50","160","3360","Retreat","2600","4540","6840","3360"
"347","true","true","Waves","03 Shortest Bridges","50","200","3200","Retreat","0","4550","6490","3200"
"351","true","true","Waves","03 Shortest Bridges","50","240","2880","Retreat","0","4530","6380","2880"
"346","true","true","Waves","03 Shortest Bridges","50","190","3080","Retreat","0","4510","6470","3080"
"352","true","true","Waves","03 Shortest Bridges","50","250","2800","Retreat","400","4540","6580","2800"
"357","true","true","Waves","03 Shortest Bridges","50","300","2640","Retreat","0","4530","6490","2640"
"358","true","true","Waves","03 Shortest Bridges","60","100","3800","Retreat","2700","4540","6730","3800"
"356","true","true","Waves","03 Shortest Bridges","50","290","2800","Retreat","400","4510","6460","2800"
"364","true","true","Waves","03 Shortest Bridges","60","160","1476","Victory","4600","1830","5190","1476"
"354","true","true","Waves","03 Shortest Bridges","50","270","2880","Retreat","0","4510","6450","2880"
"355","true","true","Waves","03 Shortest Bridges","50","280","2880","Retreat","3600","4530","6540","2880"
"366","true","true","Waves","03 Shortest Bridges","60","180","1588","Victory","4500","1960","4970","1588"
"361","true","true","Waves","03 Shortest Bridges","60","130","3395","Victory","4500","3890","6120","3395"
"371","true","true","Waves","03 Shortest Bridges","60","230","3120","Retreat","2700","4520","6820","3120"
"362","true","true","Waves","03 Shortest Bridges","60","140","3300","Retreat","400","4520","6540","3300"
"367","true","true","Waves","03 Shortest Bridges","60","190","3180","Retreat","300","4520","6360","3180"
"363","true","true","Waves","03 Shortest Bridges","60","150","3540","Retreat","400","4510","6350","3540"
"360","true","true","Waves","03 Shortest Bridges","60","120","3520","Retreat","2100","4520","6660","3520"
"370","true","true","Waves","03 Shortest Bridges","60","220","2960","Retreat","1600","4530","6400","2960"
"359","true","true","Waves","03 Shortest Bridges","60","110","4100","Retreat","3500","4540","6410","4100"
"372","true","true","Waves","03 Shortest Bridges","60","240","2800","Retreat","3600","4510","6500","2800"
"368","true","true","Waves","03 Shortest Bridges","60","200","3220","Retreat","3800","4510","6690","3220"
"365","true","true","Waves","03 Shortest Bridges","60","170","3420","Retreat","300","4550","6730","3420"
"369","true","true","Waves","03 Shortest Bridges","60","210","3220","Retreat","1500","4520","6440","3220"
"374","true","true","Waves","03 Shortest Bridges","60","260","2860","Retreat","3200","4530","6680","2860"
"373","true","true","Waves","03 Shortest Bridges","60","250","3200","Retreat","0","4510","6510","3200"
"375","true","true","Waves","03 Shortest Bridges","60","270","3080","Retreat","0","4530","6460","3080"
"378","true","true","Waves","03 Shortest Bridges","60","300","2740","Retreat","0","4530","6500","2740"
"376","true","true","Waves","03 Shortest Bridges","60","280","2900","Retreat","0","4510","6470","2900"
"377","true","true","Waves","03 Shortest Bridges","60","290","2920","Retreat","1700","4520","6530","2920"
"383","true","true","Waves","03 Shortest Bridges","70","140","3740","Retreat","500","4540","6500","3740"
"392","true","true","Waves","03 Shortest Bridges","70","230","3240","Retreat","2500","4540","6490","3240"
"384","true","true","Waves","03 Shortest Bridges","70","150","2994","Victory","4500","3560","6100","2994"
"386","true","true","Waves","03 Shortest Bridges","70","170","2798","Victory","4600","3220","6020","2798"
"385","true","true","Waves","03 Shortest Bridges","70","160","3760","Retreat","300","4520","6530","3760"
"379","true","true","Waves","03 Shortest Bridges","70","100","4560","Retreat","300","4510","6580","4560"
"390","true","true","Waves","03 Shortest Bridges","70","210","2947","Victory","4600","3900","6210","2947"
"380","true","true","Waves","03 Shortest Bridges","70","110","4480","Retreat","2800","4550","6630","4480"
"387","true","true","Waves","03 Shortest Bridges","70","180","3620","Retreat","300","4520","6540","3620"
"381","true","true","Waves","03 Shortest Bridges","70","120","4320","Retreat","400","4530","6530","4320"
"389","true","true","Waves","03 Shortest Bridges","70","200","3340","Retreat","0","4520","6370","3340"
"393","true","true","Waves","03 Shortest Bridges","70","240","3040","Retreat","0","4510","6360","3040"
"388","true","true","Waves","03 Shortest Bridges","70","190","3740","Retreat","0","4520","6500","3740"
"391","true","true","Waves","03 Shortest Bridges","70","220","3340","Retreat","3600","4520","6490","3340"
"396","true","true","Waves","03 Shortest Bridges","70","270","3200","Retreat","3300","4540","6440","3200"
"382","true","true","Waves","03 Shortest Bridges","70","130","4340","Retreat","4000","4530","6440","4340"
"395","true","true","Waves","03 Shortest Bridges","70","260","3240","Retreat","1200","4510","6520","3240"
"394","true","true","Waves","03 Shortest Bridges","70","250","3140","Retreat","0","4520","6420","3140"
"399","true","true","Waves","03 Shortest Bridges","70","300","3120","Retreat","0","4550","6440","3120"
"397","true","true","Waves","03 Shortest Bridges","70","280","3100","Retreat","300","4530","6470","3100"
"409","true","true","Waves","03 Shortest Bridges","80","190","3680","Retreat","300","4530","6380","3680"
"398","true","true","Waves","03 Shortest Bridges","70","290","3440","Retreat","0","4510","6550","3440"
"402","true","true","Waves","03 Shortest Bridges","80","120","4300","Retreat","1200","4520","6370","4300"
"400","true","true","Waves","03 Shortest Bridges","80","100","4440","Retreat","2800","4530","6490","4440"
"404","true","true","Waves","03 Shortest Bridges","80","140","4120","Retreat","900","4530","6540","4120"
"405","true","true","Waves","03 Shortest Bridges","80","150","4060","Retreat","1500","4530","6680","4060"
"408","true","true","Waves","03 Shortest Bridges","80","180","3780","Retreat","3300","4530","6570","3780"
"401","true","true","Waves","03 Shortest Bridges","80","110","4640","Retreat","900","4530","6590","4640"
"406","true","true","Waves","03 Shortest Bridges","80","160","3980","Retreat","500","4530","6600","3980"
"411","true","true","Waves","03 Shortest Bridges","80","210","3460","Retreat","0","4520","6130","3460"
"407","true","true","Waves","03 Shortest Bridges","80","170","3920","Retreat","2200","4540","6860","3920"
"415","true","true","Waves","03 Shortest Bridges","80","250","3280","Retreat","0","4540","6390","3280"
"403","true","true","Waves","03 Shortest Bridges","80","130","4360","Retreat","800","4550","6590","4360"
"412","true","true","Waves","03 Shortest Bridges","80","220","3220","Retreat","1200","4540","6350","3220"
"410","true","true","Waves","03 Shortest Bridges","80","200","3460","Retreat","1700","4520","6580","3460"
"413","true","true","Waves","03 Shortest Bridges","80","230","3360","Retreat","0","4530","6450","3360"
"430","true","true","Waves","03 Shortest Bridges","90","190","168","Victory","4500","70","1770","168"
"414","true","true","Waves","03 Shortest Bridges","80","240","3160","Retreat","300","4530","6290","3160"
"428","true","true","Waves","03 Shortest Bridges","90","170","1697","Victory","4600","1810","5070","1697"
"425","true","true","Waves","03 Shortest Bridges","90","140","2216","Victory","4500","2080","5370","2216"
"416","true","true","Waves","03 Shortest Bridges","80","260","3220","Retreat","0","4550","6400","3220"
"417","true","true","Waves","03 Shortest Bridges","80","270","3280","Retreat","3300","4510","6710","3280"
"426","true","true","Waves","03 Shortest Bridges","90","150","4440","Retreat","1500","4510","6670","4440"
"418","true","true","Waves","03 Shortest Bridges","80","280","3140","Retreat","0","4520","6460","3140"
"420","true","true","Waves","03 Shortest Bridges","80","300","2940","Retreat","0","4520","6300","2940"
"419","true","true","Waves","03 Shortest Bridges","80","290","3260","Retreat","1200","4540","6520","3260"
"424","true","true","Waves","03 Shortest Bridges","90","130","4560","Retreat","4300","4510","6790","4560"
"422","true","true","Waves","03 Shortest Bridges","90","110","3931","Victory","4500","3450","6040","3931"
"431","true","true","Waves","03 Shortest Bridges","90","200","4000","Retreat","2400","4510","6660","4000"
"423","true","true","Waves","03 Shortest Bridges","90","120","4580","Retreat","2700","4520","6650","4580"
