x_runNumber_,turn_on_artillery_,turn_on_stop_conditions_,spacing_mode,site_selection_mode,wave_pause,wave_duration,x_step_,battle_outcome,total_infantry_crossed,total_infantry_casualties_10,total_infantry_used,total_pontoons_used,ticks
292,true,true,Waves,01 Shortest Bridges,70,133,20640,Retreat,1100,4510,5710,39410,20640
295,true,true,Waves,01 Shortest Bridges,70,133,20600,Retreat,1000,4510,5700,39260,20600
298,true,true,Waves,01 Shortest Bridges,70,133,20880,Retreat,1300,4510,5690,39900,20880
294,true,true,Waves,01 Shortest Bridges,70,133,21300,Retreat,400,4510,5670,40390,21300
296,true,true,Waves,01 Shortest Bridges,70,133,20260,Retreat,300,4510,5580,38650,20260
297,true,true,Waves,01 Shortest Bridges,70,133,20600,Retreat,1200,4510,5710,39420,20600
299,true,true,Waves,01 Shortest Bridges,70,133,20440,Retreat,1800,4510,5820,38920,20440
301,true,true,Waves,01 Shortest Bridges,70,166,18520,Retreat,0,4510,5630,37700,18520
300,true,true,Waves,01 Shortest Bridges,70,133,20080,Retreat,1500,4510,5710,38280,20080
302,true,true,Waves,01 Shortest Bridges,70,166,17860,Retreat,100,4510,5660,36440,17860
304,true,true,Waves,01 Shortest Bridges,70,166,18140,Retreat,200,4510,5550,37140,18140
306,true,true,Waves,01 Shortest Bridges,70,166,18080,Retreat,300,4510,5610,36890,18080
307,true,true,Waves,01 Shortest Bridges,70,166,18040,Retreat,600,4510,5620,37000,18040
303,true,true,Waves,01 Shortest Bridges,70,166,18040,Retreat,0,4510,5650,36830,18040
305,true,true,Waves,01 Shortest Bridges,70,166,18300,Retreat,800,4510,5720,37390,18300
308,true,true,Waves,01 Shortest Bridges,70,166,17660,Retreat,600,4510,5610,36140,17660
309,true,true,Waves,01 Shortest Bridges,70,166,17800,Retreat,100,4510,5570,36270,17800
311,true,true,Waves,01 Shortest Bridges,70,200,15860,Retreat,0,4510,5600,34070,15860
310,true,true,Waves,01 Shortest Bridges,70,166,18280,Retreat,0,4510,5550,37300,18280
312,true,true,Waves,01 Shortest Bridges,70,200,16040,Retreat,0,4510,5530,34360,16040
313,true,true,Waves,01 Shortest Bridges,70,200,15860,Retreat,500,4510,5620,34030,15860
315,true,true,Waves,01 Shortest Bridges,70,200,15860,Retreat,0,4510,5660,34240,15860
314,true,true,Waves,01 Shortest Bridges,70,200,16160,Retreat,1100,4510,5730,34520,16160
317,true,true,Waves,01 Shortest Bridges,70,200,16320,Retreat,0,4510,5630,35000,16320
316,true,true,Waves,01 Shortest Bridges,70,200,16080,Retreat,100,4510,5580,34560,16080
319,true,true,Waves,01 Shortest Bridges,70,200,15820,Retreat,100,4510,5660,34050,15820
318,true,true,Waves,01 Shortest Bridges,70,200,16140,Retreat,100,4510,5590,34630,16140
321,true,true,Waves,01 Shortest Bridges,70,233,14960,Retreat,0,4510,5550,33300,14960
322,true,true,Waves,01 Shortest Bridges,70,233,15400,Retreat,0,4510,5590,34350,15400
320,true,true,Waves,01 Shortest Bridges,70,200,16120,Retreat,100,4510,5630,34730,16120
323,true,true,Waves,01 Shortest Bridges,70,233,15280,Retreat,400,4510,5640,33990,15280
324,true,true,Waves,01 Shortest Bridges,70,233,14960,Retreat,3100,4510,5920,33280,14960
326,true,true,Waves,01 Shortest Bridges,70,233,15080,Retreat,0,4510,5550,33650,15080
325,true,true,Waves,01 Shortest Bridges,70,233,14980,Retreat,1800,4510,5820,33270,14980
328,true,true,Waves,01 Shortest Bridges,70,233,15020,Retreat,2200,4510,5820,33370,15020
329,true,true,Waves,01 Shortest Bridges,70,233,15340,Retreat,0,4510,5660,34080,15340
327,true,true,Waves,01 Shortest Bridges,70,233,15100,Retreat,500,4510,5630,33480,15100
333,true,true,Waves,01 Shortest Bridges,70,266,14300,Retreat,200,4510,5660,32860,14300
332,true,true,Waves,01 Shortest Bridges,70,266,14620,Retreat,300,4510,5600,33390,14620
334,true,true,Waves,01 Shortest Bridges,70,266,14320,Retreat,1500,4510,5770,32820,14320
330,true,true,Waves,01 Shortest Bridges,70,233,14980,Retreat,700,4510,5700,33420,14980
331,true,true,Waves,01 Shortest Bridges,70,266,14300,Retreat,0,4510,5570,32730,14300
335,true,true,Waves,01 Shortest Bridges,70,266,14240,Retreat,1600,4510,5730,32510,14240
339,true,true,Waves,01 Shortest Bridges,70,266,14320,Retreat,200,4510,5560,32800,14320
336,true,true,Waves,01 Shortest Bridges,70,266,14380,Retreat,100,4510,5560,32970,14380
337,true,true,Waves,01 Shortest Bridges,70,266,14360,Retreat,300,4510,5620,32840,14360
340,true,true,Waves,01 Shortest Bridges,70,266,14040,Retreat,0,4510,5650,32220,14040
338,true,true,Waves,01 Shortest Bridges,70,266,14640,Retreat,600,4510,5640,33370,14640
341,true,true,Waves,01 Shortest Bridges,70,300,13460,Retreat,0,4510,5640,31500,13460
348,true,true,Waves,01 Shortest Bridges,70,300,13500,Retreat,400,4510,5730,31560,13500
342,true,true,Waves,01 Shortest Bridges,70,300,13600,Retreat,0,4510,5560,31880,13600
343,true,true,Waves,01 Shortest Bridges,70,300,13560,Retreat,0,4510,5590,31710,13560
344,true,true,Waves,01 Shortest Bridges,70,300,13800,Retreat,0,4510,5640,32170,13800
350,true,true,Waves,01 Shortest Bridges,70,300,13500,Retreat,0,4510,5660,31570,13500
347,true,true,Waves,01 Shortest Bridges,70,300,13480,Retreat,0,4510,5540,31530,13480
349,true,true,Waves,01 Shortest Bridges,70,300,13820,Retreat,0,4510,5610,32490,13820
345,true,true,Waves,01 Shortest Bridges,70,300,13820,Retreat,0,4510,5640,32330,13820
346,true,true,Waves,01 Shortest Bridges,70,300,13900,Retreat,900,4510,5690,32450,13900
351,true,true,Waves,01 Shortest Bridges,80,100,24280,Retreat,1100,4510,5830,39670,24280
352,true,true,Waves,01 Shortest Bridges,80,100,25340,Retreat,900,4510,5700,41170,25340
353,true,true,Waves,01 Shortest Bridges,80,100,24580,Retreat,800,4510,5670,39990,24580
354,true,true,Waves,01 Shortest Bridges,80,100,25140,Retreat,1500,4510,5710,40880,25140
358,true,true,Waves,01 Shortest Bridges,80,100,24200,Retreat,1100,4510,5830,39320,24200
355,true,true,Waves,01 Shortest Bridges,80,100,24400,Retreat,2200,4510,5890,39430,24400
357,true,true,Waves,01 Shortest Bridges,80,100,24940,Retreat,300,4510,5650,40540,24940
356,true,true,Waves,01 Shortest Bridges,80,100,24560,Retreat,400,4510,5670,39900,24560
359,true,true,Waves,01 Shortest Bridges,80,100,24520,Retreat,1300,4510,5760,39880,24520
360,true,true,Waves,01 Shortest Bridges,80,100,25340,Retreat,300,4510,5640,41120,25340
361,true,true,Waves,01 Shortest Bridges,80,133,21920,Retreat,700,4510,5660,39680,21920
363,true,true,Waves,01 Shortest Bridges,80,133,21820,Retreat,600,4510,5680,39490,21820
362,true,true,Waves,01 Shortest Bridges,80,133,21680,Retreat,0,4510,5660,39430,21680
366,true,true,Waves,01 Shortest Bridges,80,133,21180,Retreat,400,4510,5720,38530,21180
364,true,true,Waves,01 Shortest Bridges,80,133,21680,Retreat,900,4510,5690,39320,21680
367,true,true,Waves,01 Shortest Bridges,80,133,21840,Retreat,2000,4510,5770,39930,21840
365,true,true,Waves,01 Shortest Bridges,80,133,21860,Retreat,100,4510,5600,39860,21860
368,true,true,Waves,01 Shortest Bridges,80,133,22020,Retreat,0,4510,5690,39990,22020
372,true,true,Waves,01 Shortest Bridges,80,166,18800,Retreat,100,4510,5630,36880,18800
371,true,true,Waves,01 Shortest Bridges,80,166,19080,Retreat,400,4510,5640,37300,19080
374,true,true,Waves,01 Shortest Bridges,80,166,18600,Retreat,500,4510,5710,36520,18600
369,true,true,Waves,01 Shortest Bridges,80,133,22280,Retreat,800,4510,5740,40420,22280
370,true,true,Waves,01 Shortest Bridges,80,133,22080,Retreat,0,4510,5660,40380,22080
373,true,true,Waves,01 Shortest Bridges,80,166,19340,Retreat,600,4510,5670,37970,19340
376,true,true,Waves,01 Shortest Bridges,80,166,18400,Retreat,1000,4510,5730,36180,18400
375,true,true,Waves,01 Shortest Bridges,80,166,19120,Retreat,600,4510,5650,37320,19120
378,true,true,Waves,01 Shortest Bridges,80,166,18780,Retreat,200,4510,5680,36790,18780
377,true,true,Waves,01 Shortest Bridges,80,166,18640,Retreat,200,4510,5650,36530,18640
379,true,true,Waves,01 Shortest Bridges,80,166,18840,Retreat,200,4510,5620,36940,18840
383,true,true,Waves,01 Shortest Bridges,80,200,16200,Retreat,400,4510,5610,33630,16200
381,true,true,Waves,01 Shortest Bridges,80,200,16140,Retreat,400,4510,5680,33400,16140
382,true,true,Waves,01 Shortest Bridges,80,200,16100,Retreat,0,4510,5670,33360,16100
380,true,true,Waves,01 Shortest Bridges,80,166,18840,Retreat,300,4510,5720,36960,18840
387,true,true,Waves,01 Shortest Bridges,80,200,16160,Retreat,0,4510,5550,33570,16160
384,true,true,Waves,01 Shortest Bridges,80,200,16060,Retreat,1100,4510,5760,33290,16060
385,true,true,Waves,01 Shortest Bridges,80,200,16340,Retreat,0,4510,5650,33680,16340
386,true,true,Waves,01 Shortest Bridges,80,200,16320,Retreat,400,4510,5610,33750,16320
389,true,true,Waves,01 Shortest Bridges,80,200,16040,Retreat,0,4510,5600,33210,16040
388,true,true,Waves,01 Shortest Bridges,80,200,16500,Retreat,800,4510,5570,34130,16500
392,true,true,Waves,01 Shortest Bridges,80,233,15440,Retreat,800,4510,5670,33150,15440
390,true,true,Waves,01 Shortest Bridges,80,200,16320,Retreat,700,4510,5670,33730,16320
396,true,true,Waves,01 Shortest Bridges,80,233,16160,Retreat,0,4510,5550,34880,16160
393,true,true,Waves,01 Shortest Bridges,80,233,15760,Retreat,600,4510,5630,33950,15760
391,true,true,Waves,01 Shortest Bridges,80,233,16060,Retreat,0,4510,5530,34730,16060
394,true,true,Waves,01 Shortest Bridges,80,233,15600,Retreat,300,4510,5590,33550,15600
395,true,true,Waves,01 Shortest Bridges,80,233,15500,Retreat,500,4510,5650,33460,15500
397,true,true,Waves,01 Shortest Bridges,80,233,15740,Retreat,0,4510,5670,33990,15740
398,true,true,Waves,01 Shortest Bridges,80,233,15860,Retreat,400,4510,5650,34060,15860
400,true,true,Waves,01 Shortest Bridges,80,233,15880,Retreat,300,4510,5720,34230,15880
399,true,true,Waves,01 Shortest Bridges,80,233,15560,Retreat,800,4510,5740,33490,15560
404,true,true,Waves,01 Shortest Bridges,80,266,14640,Retreat,0,4510,5670,32470,14640
402,true,true,Waves,01 Shortest Bridges,80,266,14980,Retreat,100,4510,5650,33200,14980
401,true,true,Waves,01 Shortest Bridges,80,266,15140,Retreat,0,4510,5670,33630,15140
403,true,true,Waves,01 Shortest Bridges,80,266,15000,Retreat,500,4510,5700,33280,15000
405,true,true,Waves,01 Shortest Bridges,80,266,14800,Retreat,0,4510,5520,32990,14800
407,true,true,Waves,01 Shortest Bridges,80,266,14760,Retreat,0,4510,5630,32740,14760
406,true,true,Waves,01 Shortest Bridges,80,266,14800,Retreat,0,4510,5550,33060,14800
408,true,true,Waves,01 Shortest Bridges,80,266,15040,Retreat,800,4510,5760,33440,15040
409,true,true,Waves,01 Shortest Bridges,80,266,14700,Retreat,1100,4510,5650,32750,14700
410,true,true,Waves,01 Shortest Bridges,80,266,15100,Retreat,600,4510,5660,33620,15100
411,true,true,Waves,01 Shortest Bridges,80,300,13780,Retreat,0,4510,5580,31390,13780
413,true,true,Waves,01 Shortest Bridges,80,300,13620,Retreat,300,4510,5620,31030,13620
412,true,true,Waves,01 Shortest Bridges,80,300,13580,Retreat,0,4510,5550,30950,13580
414,true,true,Waves,01 Shortest Bridges,80,300,13560,Retreat,0,4510,5630,30980,13560
415,true,true,Waves,01 Shortest Bridges,80,300,13840,Retreat,0,4510,5570,31520,13840
416,true,true,Waves,01 Shortest Bridges,80,300,13880,Retreat,0,4510,5570,31660,13880
417,true,true,Waves,01 Shortest Bridges,80,300,13780,Retreat,0,4510,5670,31330,13780
418,true,true,Waves,01 Shortest Bridges,80,300,13860,Retreat,400,4510,5600,31560,13860
420,true,true,Waves,01 Shortest Bridges,80,300,13860,Retreat,0,4510,5570,31710,13860
419,true,true,Waves,01 Shortest Bridges,80,300,13480,Retreat,400,4510,5700,30640,13480
423,true,true,Waves,01 Shortest Bridges,90,100,27860,Retreat,100,4510,5660,42860,27860
424,true,true,Waves,01 Shortest Bridges,90,100,27260,Retreat,0,4510,5690,41910,27260
421,true,true,Waves,01 Shortest Bridges,90,100,28600,Retreat,800,4510,5690,44010,28600
422,true,true,Waves,01 Shortest Bridges,90,100,27480,Retreat,2300,4510,5890,42100,27480
426,true,true,Waves,01 Shortest Bridges,90,100,28220,Retreat,900,4510,5760,43570,28220
425,true,true,Waves,01 Shortest Bridges,90,100,27080,Retreat,2000,4510,5830,41830,27080
431,true,true,Waves,01 Shortest Bridges,90,133,22860,Retreat,100,4510,5730,39670,22860
429,true,true,Waves,01 Shortest Bridges,90,100,27280,Retreat,0,4510,5680,42270,27280
432,true,true,Waves,01 Shortest Bridges,90,133,23320,Retreat,600,4510,5730,40380,23320
428,true,true,Waves,01 Shortest Bridges,90,100,27700,Retreat,2200,4510,5900,42640,27700
430,true,true,Waves,01 Shortest Bridges,90,100,27500,Retreat,100,4510,5650,42190,27500
427,true,true,Waves,01 Shortest Bridges,90,100,27880,Retreat,800,4510,5790,42780,27880
434,true,true,Waves,01 Shortest Bridges,90,133,23120,Retreat,500,4510,5690,40160,23120
433,true,true,Waves,01 Shortest Bridges,90,133,22900,Retreat,1000,4510,5680,39840,22900
437,true,true,Waves,01 Shortest Bridges,90,133,23100,Retreat,1300,4510,5720,40030,23100
435,true,true,Waves,01 Shortest Bridges,90,133,23520,Retreat,100,4510,5660,40770,23520
436,true,true,Waves,01 Shortest Bridges,90,133,22620,Retreat,1400,4510,5730,39190,22620
445,true,true,Waves,01 Shortest Bridges,90,166,19820,Retreat,1400,4510,5780,37410,19820
440,true,true,Waves,01 Shortest Bridges,90,133,22640,Retreat,2000,4510,5810,39440,22640
441,true,true,Waves,01 Shortest Bridges,90,166,18880,Retreat,1100,4510,5640,35700,18880
446,true,true,Waves,01 Shortest Bridges,90,166,19120,Retreat,2300,4510,5840,36020,19120
439,true,true,Waves,01 Shortest Bridges,90,133,23940,Retreat,800,4510,5690,41530,23940
438,true,true,Waves,01 Shortest Bridges,90,133,24200,Retreat,900,4510,5700,42020,24200
443,true,true,Waves,01 Shortest Bridges,90,166,20140,Retreat,800,4510,5690,37900,20140
442,true,true,Waves,01 Shortest Bridges,90,166,19400,Retreat,800,4510,5680,36440,19400
447,true,true,Waves,01 Shortest Bridges,90,166,19660,Retreat,100,4510,5660,36900,19660
444,true,true,Waves,01 Shortest Bridges,90,166,20080,Retreat,300,4510,5750,37840,20080
448,true,true,Waves,01 Shortest Bridges,90,166,19600,Retreat,400,4510,5700,36950,19600
449,true,true,Waves,01 Shortest Bridges,90,166,19840,Retreat,1400,4510,5780,37340,19840
450,true,true,Waves,01 Shortest Bridges,90,166,19140,Retreat,1200,4510,5640,36040,19140
453,true,true,Waves,01 Shortest Bridges,90,200,17620,Retreat,100,4510,5590,35150,17620
451,true,true,Waves,01 Shortest Bridges,90,200,17580,Retreat,0,4510,5580,35000,17580
454,true,true,Waves,01 Shortest Bridges,90,200,17000,Retreat,100,4510,5580,33940,17000
452,true,true,Waves,01 Shortest Bridges,90,200,17540,Retreat,300,4510,5680,34990,17540
456,true,true,Waves,01 Shortest Bridges,90,200,17320,Retreat,1100,4510,5770,34570,17320
457,true,true,Waves,01 Shortest Bridges,90,200,17240,Retreat,1300,4510,5750,34380,17240
455,true,true,Waves,01 Shortest Bridges,90,200,17560,Retreat,0,4510,5650,35040,17560
458,true,true,Waves,01 Shortest Bridges,90,200,17820,Retreat,200,4510,5640,35500,17820
460,true,true,Waves,01 Shortest Bridges,90,200,17580,Retreat,0,4510,5550,35280,17580
459,true,true,Waves,01 Shortest Bridges,90,200,17540,Retreat,600,4510,5640,35160,17540
462,true,true,Waves,01 Shortest Bridges,90,233,16060,Retreat,400,4510,5650,33580,16060
461,true,true,Waves,01 Shortest Bridges,90,233,16580,Retreat,0,4510,5570,34650,16580
463,true,true,Waves,01 Shortest Bridges,90,233,15980,Retreat,0,4510,5580,33400,15980
464,true,true,Waves,01 Shortest Bridges,90,233,16220,Retreat,700,4510,5670,33830,16220
465,true,true,Waves,01 Shortest Bridges,90,233,16900,Retreat,100,4510,5610,35120,16900
467,true,true,Waves,01 Shortest Bridges,90,233,16580,Retreat,600,4510,5610,34480,16580
470,true,true,Waves,01 Shortest Bridges,90,233,16260,Retreat,600,4510,5640,33830,16260
466,true,true,Waves,01 Shortest Bridges,90,233,16400,Retreat,1100,4510,5690,34250,16400
468,true,true,Waves,01 Shortest Bridges,90,233,16340,Retreat,1500,4510,5700,34050,16340
469,true,true,Waves,01 Shortest Bridges,90,233,16640,Retreat,400,4510,5670,34730,16640
473,true,true,Waves,01 Shortest Bridges,90,266,15520,Retreat,200,4510,5670,33490,15520
471,true,true,Waves,01 Shortest Bridges,90,266,15420,Retreat,100,4510,5580,33250,15420
474,true,true,Waves,01 Shortest Bridges,90,266,15400,Retreat,500,4510,5560,33290,15400
472,true,true,Waves,01 Shortest Bridges,90,266,15480,Retreat,600,4510,5640,33470,15480
475,true,true,Waves,01 Shortest Bridges,90,266,15120,Retreat,700,4510,5710,32630,15120
476,true,true,Waves,01 Shortest Bridges,90,266,15260,Retreat,100,4510,5590,33010,15260
479,true,true,Waves,01 Shortest Bridges,90,266,15200,Retreat,0,4510,5580,32780,15200
477,true,true,Waves,01 Shortest Bridges,90,266,15240,Retreat,700,4510,5660,32900,15240
478,true,true,Waves,01 Shortest Bridges,90,266,15240,Retreat,400,4510,5590,32990,15240
483,true,true,Waves,01 Shortest Bridges,90,300,14520,Retreat,100,4510,5660,32080,14520
480,true,true,Waves,01 Shortest Bridges,90,266,14820,Retreat,0,4510,5640,31930,14820
481,true,true,Waves,01 Shortest Bridges,90,300,14640,Retreat,100,4510,5620,32520,14640
482,true,true,Waves,01 Shortest Bridges,90,300,14540,Retreat,0,4510,5590,32220,14540
484,true,true,Waves,01 Shortest Bridges,90,300,14340,Retreat,400,4510,5660,32150,14340
487,true,true,Waves,01 Shortest Bridges,90,300,14320,Retreat,0,4510,5580,31740,14320
485,true,true,Waves,01 Shortest Bridges,90,300,14520,Retreat,0,4510,5590,32130,14520
486,true,true,Waves,01 Shortest Bridges,90,300,14380,Retreat,100,4510,5600,31960,14380
489,true,true,Waves,01 Shortest Bridges,90,300,14300,Retreat,0,4510,5660,31780,14300
488,true,true,Waves,01 Shortest Bridges,90,300,14620,Retreat,600,4510,5650,32380,14620
490,true,true,Waves,01 Shortest Bridges,90,300,14320,Retreat,0,4510,5650,31970,14320
492,true,true,Waves,02 Shortest Bridges,30,100,5500,Retreat,0,4520,6730,24850,5500
491,true,true,Waves,02 Shortest Bridges,30,100,5500,Retreat,0,4520,6710,24860,5500
494,true,true,Waves,02 Shortest Bridges,30,100,5640,Retreat,0,4510,6780,25520,5640
493,true,true,Waves,02 Shortest Bridges,30,100,5540,Retreat,0,4520,6750,25030,5540
496,true,true,Waves,02 Shortest Bridges,30,100,5620,Retreat,0,4510,6750,25190,5620
495,true,true,Waves,02 Shortest Bridges,30,100,5740,Retreat,0,4520,6720,25980,5740
497,true,true,Waves,02 Shortest Bridges,30,100,5520,Retreat,0,4520,6850,24840,5520
498,true,true,Waves,02 Shortest Bridges,30,100,5620,Retreat,0,4510,6660,25510,5620
500,true,true,Waves,02 Shortest Bridges,30,100,5540,Retreat,0,4510,6840,25070,5540
499,true,true,Waves,02 Shortest Bridges,30,100,5560,Retreat,0,4520,6620,25060,5560
503,true,true,Waves,02 Shortest Bridges,30,133,5620,Retreat,0,4510,6810,26810,5620
502,true,true,Waves,02 Shortest Bridges,30,133,5660,Retreat,900,4520,6960,26980,5660
501,true,true,Waves,02 Shortest Bridges,30,133,5680,Retreat,0,4510,6850,27210,5680
505,true,true,Waves,02 Shortest Bridges,30,133,5440,Retreat,0,4510,6790,25840,5440
504,true,true,Waves,02 Shortest Bridges,30,133,5620,Retreat,0,4520,6830,26840,5620
506,true,true,Waves,02 Shortest Bridges,30,133,5620,Retreat,0,4510,6870,26640,5620
507,true,true,Waves,02 Shortest Bridges,30,133,5700,Retreat,0,4510,6810,27030,5700
513,true,true,Waves,02 Shortest Bridges,30,166,5360,Retreat,0,4510,6740,26420,5360
509,true,true,Waves,02 Shortest Bridges,30,133,5440,Retreat,0,4520,6790,25980,5440
510,true,true,Waves,02 Shortest Bridges,30,133,5580,Retreat,0,4510,6760,26530,5580
511,true,true,Waves,02 Shortest Bridges,30,166,5600,Retreat,0,4520,6910,27520,5600
508,true,true,Waves,02 Shortest Bridges,30,133,5700,Retreat,0,4520,6890,26910,5700
512,true,true,Waves,02 Shortest Bridges,30,166,5460,Retreat,0,4510,6570,26920,5460
514,true,true,Waves,02 Shortest Bridges,30,166,5720,Retreat,0,4520,6870,28030,5720
516,true,true,Waves,02 Shortest Bridges,30,166,5440,Retreat,0,4520,6810,26900,5440
515,true,true,Waves,02 Shortest Bridges,30,166,5460,Retreat,0,4510,6820,26910,5460
517,true,true,Waves,02 Shortest Bridges,30,166,5860,Retreat,0,4520,6930,28760,5860
520,true,true,Waves,02 Shortest Bridges,30,166,5740,Retreat,0,4520,6990,28150,5740
518,true,true,Waves,02 Shortest Bridges,30,166,5480,Retreat,200,4510,6760,26820,5480
523,true,true,Waves,02 Shortest Bridges,30,200,5380,Retreat,0,4510,6900,27160,5380
519,true,true,Waves,02 Shortest Bridges,30,166,5460,Retreat,0,4510,6600,26920,5460
521,true,true,Waves,02 Shortest Bridges,30,200,5320,Retreat,0,4510,6740,26830,5320
