"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/13/2025 01:33:44:038 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","total-pontoons-used","ticks"
"276","true","true","Waves","01 Shortest Bridges","60","300","12720","Retreat","0","4510","5580","30420","12720"
"278","true","true","Waves","01 Shortest Bridges","60","300","12520","Retreat","300","4510","5520","30290","12520"
"277","true","true","Waves","01 Shortest Bridges","60","300","12800","Retreat","400","4510","5620","30700","12800"
"279","true","true","Waves","01 Shortest Bridges","60","300","12760","Retreat","1100","4510","5760","30650","12760"
"280","true","true","Waves","01 Shortest Bridges","60","300","12860","Retreat","1700","4510","5830","30890","12860"
"283","true","true","Waves","01 Shortest Bridges","70","100","23420","Retreat","1200","4510","5800","40460","23420"
"281","true","true","Waves","01 Shortest Bridges","70","100","23580","Retreat","1800","4510","5820","40600","23580"
"284","true","true","Waves","01 Shortest Bridges","70","100","24260","Retreat","500","4510","5630","41810","24260"
"282","true","true","Waves","01 Shortest Bridges","70","100","23400","Retreat","2800","4510","5950","40240","23400"
"285","true","true","Waves","01 Shortest Bridges","70","100","24080","Retreat","0","4510","5630","41400","24080"
"291","true","true","Waves","01 Shortest Bridges","70","133","20460","Retreat","0","4510","5620","38870","20460"
"286","true","true","Waves","01 Shortest Bridges","70","100","24280","Retreat","800","4510","5700","41930","24280"
"288","true","true","Waves","01 Shortest Bridges","70","100","24400","Retreat","100","4510","5540","41860","24400"
"289","true","true","Waves","01 Shortest Bridges","70","100","24100","Retreat","500","4510","5730","41610","24100"
"287","true","true","Waves","01 Shortest Bridges","70","100","24020","Retreat","2200","4510","5770","41290","24020"
"290","true","true","Waves","01 Shortest Bridges","70","100","24620","Retreat","500","4510","5630","42400","24620"
"293","true","true","Waves","01 Shortest Bridges","70","133","20580","Retreat","100","4510","5620","39250","20580"
"292","true","true","Waves","01 Shortest Bridges","70","133","20640","Retreat","1100","4510","5710","39410","20640"
"295","true","true","Waves","01 Shortest Bridges","70","133","20600","Retreat","1000","4510","5700","39260","20600"
"298","true","true","Waves","01 Shortest Bridges","70","133","20880","Retreat","1300","4510","5690","39900","20880"
"294","true","true","Waves","01 Shortest Bridges","70","133","21300","Retreat","400","4510","5670","40390","21300"
"296","true","true","Waves","01 Shortest Bridges","70","133","20260","Retreat","300","4510","5580","38650","20260"
"297","true","true","Waves","01 Shortest Bridges","70","133","20600","Retreat","1200","4510","5710","39420","20600"
"299","true","true","Waves","01 Shortest Bridges","70","133","20440","Retreat","1800","4510","5820","38920","20440"
"301","true","true","Waves","01 Shortest Bridges","70","166","18520","Retreat","0","4510","5630","37700","18520"
"300","true","true","Waves","01 Shortest Bridges","70","133","20080","Retreat","1500","4510","5710","38280","20080"
"302","true","true","Waves","01 Shortest Bridges","70","166","17860","Retreat","100","4510","5660","36440","17860"
"304","true","true","Waves","01 Shortest Bridges","70","166","18140","Retreat","200","4510","5550","37140","18140"
"306","true","true","Waves","01 Shortest Bridges","70","166","18080","Retreat","300","4510","5610","36890","18080"
"307","true","true","Waves","01 Shortest Bridges","70","166","18040","Retreat","600","4510","5620","37000","18040"
"303","true","true","Waves","01 Shortest Bridges","70","166","18040","Retreat","0","4510","5650","36830","18040"
"305","true","true","Waves","01 Shortest Bridges","70","166","18300","Retreat","800","4510","5720","37390","18300"
"308","true","true","Waves","01 Shortest Bridges","70","166","17660","Retreat","600","4510","5610","36140","17660"
"309","true","true","Waves","01 Shortest Bridges","70","166","17800","Retreat","100","4510","5570","36270","17800"
"311","true","true","Waves","01 Shortest Bridges","70","200","15860","Retreat","0","4510","5600","34070","15860"
"310","true","true","Waves","01 Shortest Bridges","70","166","18280","Retreat","0","4510","5550","37300","18280"
"312","true","true","Waves","01 Shortest Bridges","70","200","16040","Retreat","0","4510","5530","34360","16040"
"313","true","true","Waves","01 Shortest Bridges","70","200","15860","Retreat","500","4510","5620","34030","15860"
"315","true","true","Waves","01 Shortest Bridges","70","200","15860","Retreat","0","4510","5660","34240","15860"
"314","true","true","Waves","01 Shortest Bridges","70","200","16160","Retreat","1100","4510","5730","34520","16160"
"317","true","true","Waves","01 Shortest Bridges","70","200","16320","Retreat","0","4510","5630","35000","16320"
"316","true","true","Waves","01 Shortest Bridges","70","200","16080","Retreat","100","4510","5580","34560","16080"
"319","true","true","Waves","01 Shortest Bridges","70","200","15820","Retreat","100","4510","5660","34050","15820"
"318","true","true","Waves","01 Shortest Bridges","70","200","16140","Retreat","100","4510","5590","34630","16140"
"321","true","true","Waves","01 Shortest Bridges","70","233","14960","Retreat","0","4510","5550","33300","14960"
"322","true","true","Waves","01 Shortest Bridges","70","233","15400","Retreat","0","4510","5590","34350","15400"
"320","true","true","Waves","01 Shortest Bridges","70","200","16120","Retreat","100","4510","5630","34730","16120"
"323","true","true","Waves","01 Shortest Bridges","70","233","15280","Retreat","400","4510","5640","33990","15280"
"324","true","true","Waves","01 Shortest Bridges","70","233","14960","Retreat","3100","4510","5920","33280","14960"
"326","true","true","Waves","01 Shortest Bridges","70","233","15080","Retreat","0","4510","5550","33650","15080"
"325","true","true","Waves","01 Shortest Bridges","70","233","14980","Retreat","1800","4510","5820","33270","14980"
"328","true","true","Waves","01 Shortest Bridges","70","233","15020","Retreat","2200","4510","5820","33370","15020"
"329","true","true","Waves","01 Shortest Bridges","70","233","15340","Retreat","0","4510","5660","34080","15340"
"327","true","true","Waves","01 Shortest Bridges","70","233","15100","Retreat","500","4510","5630","33480","15100"
"333","true","true","Waves","01 Shortest Bridges","70","266","14300","Retreat","200","4510","5660","32860","14300"
"332","true","true","Waves","01 Shortest Bridges","70","266","14620","Retreat","300","4510","5600","33390","14620"
"334","true","true","Waves","01 Shortest Bridges","70","266","14320","Retreat","1500","4510","5770","32820","14320"
"330","true","true","Waves","01 Shortest Bridges","70","233","14980","Retreat","700","4510","5700","33420","14980"
"331","true","true","Waves","01 Shortest Bridges","70","266","14300","Retreat","0","4510","5570","32730","14300"
"335","true","true","Waves","01 Shortest Bridges","70","266","14240","Retreat","1600","4510","5730","32510","14240"
"339","true","true","Waves","01 Shortest Bridges","70","266","14320","Retreat","200","4510","5560","32800","14320"
"336","true","true","Waves","01 Shortest Bridges","70","266","14380","Retreat","100","4510","5560","32970","14380"
"337","true","true","Waves","01 Shortest Bridges","70","266","14360","Retreat","300","4510","5620","32840","14360"
"340","true","true","Waves","01 Shortest Bridges","70","266","14040","Retreat","0","4510","5650","32220","14040"
"338","true","true","Waves","01 Shortest Bridges","70","266","14640","Retreat","600","4510","5640","33370","14640"
"341","true","true","Waves","01 Shortest Bridges","70","300","13460","Retreat","0","4510","5640","31500","13460"
"348","true","true","Waves","01 Shortest Bridges","70","300","13500","Retreat","400","4510","5730","31560","13500"
"342","true","true","Waves","01 Shortest Bridges","70","300","13600","Retreat","0","4510","5560","31880","13600"
"343","true","true","Waves","01 Shortest Bridges","70","300","13560","Retreat","0","4510","5590","31710","13560"
"344","true","true","Waves","01 Shortest Bridges","70","300","13800","Retreat","0","4510","5640","32170","13800"
"350","true","true","Waves","01 Shortest Bridges","70","300","13500","Retreat","0","4510","5660","31570","13500"
"347","true","true","Waves","01 Shortest Bridges","70","300","13480","Retreat","0","4510","5540","31530","13480"
"349","true","true","Waves","01 Shortest Bridges","70","300","13820","Retreat","0","4510","5610","32490","13820"
"345","true","true","Waves","01 Shortest Bridges","70","300","13820","Retreat","0","4510","5640","32330","13820"
"346","true","true","Waves","01 Shortest Bridges","70","300","13900","Retreat","900","4510","5690","32450","13900"
"351","true","true","Waves","01 Shortest Bridges","80","100","24280","Retreat","1100","4510","5830","39670","24280"
"352","true","true","Waves","01 Shortest Bridges","80","100","25340","Retreat","900","4510","5700","41170","25340"
"353","true","true","Waves","01 Shortest Bridges","80","100","24580","Retreat","800","4510","5670","39990","24580"
"354","true","true","Waves","01 Shortest Bridges","80","100","25140","Retreat","1500","4510","5710","40880","25140"
"358","true","true","Waves","01 Shortest Bridges","80","100","24200","Retreat","1100","4510","5830","39320","24200"
"355","true","true","Waves","01 Shortest Bridges","80","100","24400","Retreat","2200","4510","5890","39430","24400"
"357","true","true","Waves","01 Shortest Bridges","80","100","24940","Retreat","300","4510","5650","40540","24940"
"356","true","true","Waves","01 Shortest Bridges","80","100","24560","Retreat","400","4510","5670","39900","24560"
"359","true","true","Waves","01 Shortest Bridges","80","100","24520","Retreat","1300","4510","5760","39880","24520"
"360","true","true","Waves","01 Shortest Bridges","80","100","25340","Retreat","300","4510","5640","41120","25340"
"361","true","true","Waves","01 Shortest Bridges","80","133","21920","Retreat","700","4510","5660","39680","21920"
"363","true","true","Waves","01 Shortest Bridges","80","133","21820","Retreat","600","4510","5680","39490","21820"
"362","true","true","Waves","01 Shortest Bridges","80","133","21680","Retreat","0","4510","5660","39430","21680"
"366","true","true","Waves","01 Shortest Bridges","80","133","21180","Retreat","400","4510","5720","38530","21180"
"364","true","true","Waves","01 Shortest Bridges","80","133","21680","Retreat","900","4510","5690","39320","21680"
"367","true","true","Waves","01 Shortest Bridges","80","133","21840","Retreat","2000","4510","5770","39930","21840"
"365","true","true","Waves","01 Shortest Bridges","80","133","21860","Retreat","100","4510","5600","39860","21860"
"368","true","true","Waves","01 Shortest Bridges","80","133","22020","Retreat","0","4510","5690","39990","22020"
"372","true","true","Waves","01 Shortest Bridges","80","166","18800","Retreat","100","4510","5630","36880","18800"
"371","true","true","Waves","01 Shortest Bridges","80","166","19080","Retreat","400","4510","5640","37300","19080"
"374","true","true","Waves","01 Shortest Bridges","80","166","18600","Retreat","500","4510","5710","36520","18600"
"369","true","true","Waves","01 Shortest Bridges","80","133","22280","Retreat","800","4510","5740","40420","22280"
"370","true","true","Waves","01 Shortest Bridges","80","133","22080","Retreat","0","4510","5660","40380","22080"
"373","true","true","Waves","01 Shortest Bridges","80","166","19340","Retreat","600","4510","5670","37970","19340"
"376","true","true","Waves","01 Shortest Bridges","80","166","18400","Retreat","1000","4510","5730","36180","18400"
"375","true","true","Waves","01 Shortest Bridges","80","166","19120","Retreat","600","4510","5650","37320","19120"
"378","true","true","Waves","01 Shortest Bridges","80","166","18780","Retreat","200","4510","5680","36790","18780"
"377","true","true","Waves","01 Shortest Bridges","80","166","18640","Retreat","200","4510","5650","36530","18640"
"379","true","true","Waves","01 Shortest Bridges","80","166","18840","Retreat","200","4510","5620","36940","18840"
"383","true","true","Waves","01 Shortest Bridges","80","200","16200","Retreat","400","4510","5610","33630","16200"
"381","true","true","Waves","01 Shortest Bridges","80","200","16140","Retreat","400","4510","5680","33400","16140"
"382","true","true","Waves","01 Shortest Bridges","80","200","16100","Retreat","0","4510","5670","33360","16100"
"380","true","true","Waves","01 Shortest Bridges","80","166","18840","Retreat","300","4510","5720","36960","18840"
"387","true","true","Waves","01 Shortest Bridges","80","200","16160","Retreat","0","4510","5550","33570","16160"
"384","true","true","Waves","01 Shortest Bridges","80","200","16060","Retreat","1100","4510","5760","33290","16060"
"385","true","true","Waves","01 Shortest Bridges","80","200","16340","Retreat","0","4510","5650","33680","16340"
"386","true","true","Waves","01 Shortest Bridges","80","200","16320","Retreat","400","4510","5610","33750","16320"
"389","true","true","Waves","01 Shortest Bridges","80","200","16040","Retreat","0","4510","5600","33210","16040"
"388","true","true","Waves","01 Shortest Bridges","80","200","16500","Retreat","800","4510","5570","34130","16500"
"392","true","true","Waves","01 Shortest Bridges","80","233","15440","Retreat","800","4510","5670","33150","15440"
